VEHICLE_ID;CARGO_MANIFEST_ID;POSX;POSY;POSZ;POWER GENERATOR;NUMBER OF GENERATORS;CONTAINER_ID;TEMPERATURE
12;6271;2;3;0;3648;8;2874364;3
12;6271;2;3;1;3648;8;1296132;-4
12;6271;2;3;2;3648;8;6114182;4
12;6271;2;3;3;3648;8;7339437;3
12;6271;2;3;4;3648;8;5610711;-3
12;6271;2;4;0;3648;8;1102030;4
12;6271;2;4;1;3648;8;6202179;-2
12;6271;2;4;2;3648;8;3448315;0
12;6271;2;4;3;3648;8;1245079;4
12;6271;2;4;4;3648;8;9695161;6
12;6271;3;0;0;3648;8;8342965;-3
12;6271;3;0;1;3648;8;8603328;-5
12;6271;3;0;2;3648;8;8464340;5
12;6271;3;0;3;3648;8;8839162;5
12;6271;3;0;4;3648;8;7882285;5
12;6271;3;1;0;3648;8;9024487;3
12;6271;3;1;1;3648;8;3122866;-4
12;6271;3;1;2;3648;8;7637900;-2
12;6271;3;1;3;3648;8;6324593;-4
12;6271;3;1;4;3648;8;3536264;4
12;6271;3;2;0;3648;8;9144217;-4
12;6271;3;2;1;3648;8;6554067;5
12;6271;3;2;2;3648;8;2887911;7
12;6271;3;2;3;3648;8;5750439;7
12;6271;3;2;4;3648;8;4868259;-3
12;6271;3;3;0;3648;8;3572687;2
12;6271;3;3;1;3648;8;2638947;5
12;6271;3;3;2;3648;8;3165077;0
12;6271;3;3;3;3648;8;5465793;1
12;6271;3;3;4;3648;8;5601273;6
12;6271;3;4;0;3648;8;9989415;-2
12;6271;3;4;1;3648;8;8165678;0
12;6271;3;4;2;3648;8;4447496;0
12;6271;3;4;3;3648;8;5861689;1
12;6272;0;0;0;3648;8;3122866;-4
12;6272;0;0;1;3648;8;1102030;4
12;6272;0;0;2;3648;8;3647840;-3
12;6272;0;0;3;3648;8;4217208;-4
12;6272;0;0;4;3648;8;9017118;-3
12;6272;0;1;0;3648;8;9638488;-1
12;6272;0;1;1;3648;8;5465793;1
12;6272;0;1;2;3648;8;4641902;2
12;6272;0;1;3;3648;8;7278208;-4
12;6272;0;1;4;3648;8;2453035;3
12;6272;0;2;0;3648;8;2887911;7
12;6272;0;2;1;3648;8;4985872;2
12;6272;0;2;2;3648;8;8398222;-4
12;6272;0;2;3;3648;8;1245079;4
12;6272;0;2;4;3648;8;2160006;5
12;6272;0;3;0;3648;8;3830296;6
12;6272;0;3;1;3648;8;5861689;1
12;6272;0;3;2;3648;8;1278405;3
12;6272;0;3;3;3648;8;4259410;-4
12;6272;0;3;4;3648;8;4822432;-4
12;6272;0;4;0;3648;8;3282989;6
12;6272;0;4;1;3648;8;8207408;4
12;6272;0;4;2;3648;8;6959658;-4
12;6272;0;4;3;3648;8;8475679;2
12;6272;0;4;4;3648;8;9989415;-2
12;6272;1;0;0;3648;8;4868259;-3
12;6272;1;0;1;3648;8;4488604;3
12;6272;1;0;2;3648;8;3181282;-4
12;6272;1;0;3;3648;8;7882285;5
12;6393;0;0;0;3648;8;9396463;-4
12;6393;0;0;1;3648;8;8346271;-4
12;6393;0;0;2;3648;8;4535798;-1
12;6393;0;0;3;3648;8;8812150;-1
12;6393;0;0;4;3648;8;5416754;2
12;6393;0;1;0;3648;8;6175185;0
12;6393;0;1;1;3648;8;3218751;1
12;6393;0;1;2;3648;8;9351397;0
12;6393;0;1;3;3648;8;9122331;3
12;6394;0;0;0;3648;8;9024487;3
12;6394;0;0;1;3648;8;7339437;3
12;6394;0;0;2;3648;8;4447496;0
12;6394;0;0;3;3648;8;3763820;2
12;6394;0;0;4;3648;8;8464340;5
12;6394;0;1;0;3648;8;9520780;-1
12;6394;0;1;1;3648;8;3865393;0
12;6394;0;1;2;3648;8;3296620;3
12;6394;0;1;3;3648;8;9777066;-2
12;6394;0;1;4;3648;8;3218751;1
12;6394;0;2;0;3648;8;7924366;-1
12;6394;0;2;1;3648;8;8839162;5
12;6394;0;2;2;3648;8;7015674;1
12;6394;0;2;3;3648;8;3170950;-2
12;6394;0;2;4;3648;8;7637900;-2
12;6394;0;3;0;3648;8;9728354;3
12;6394;0;3;1;3648;8;3331523;1
12;6394;0;3;2;3648;8;9144217;-4
12;6394;0;3;3;3648;8;4535798;-1
12;6394;0;3;4;3648;8;2020368;0
12;6394;0;4;0;3648;8;3536264;4
12;6394;0;4;1;3648;8;8346271;-4
12;6394;0;4;2;3648;8;9372808;1
12;6394;0;4;3;3648;8;7792193;1
12;6394;0;4;4;3648;8;8812150;-1
12;6394;1;0;0;3648;8;9695161;6
12;6394;1;0;1;3648;8;5750439;7
12;6394;1;0;2;3648;8;1348084;6
12;6394;1;0;3;3648;8;6014135;4
12;6515;0;0;0;3648;8;1441469;2
12;6515;0;0;1;3648;8;2163733;4
12;6515;0;0;2;3648;8;9804932;-2
12;6515;0;0;3;3648;8;1346537;2
12;6515;0;0;4;3648;8;7986824;0
12;6515;0;1;0;3648;8;6523933;-5
12;6515;0;1;1;3648;8;7630237;4
12;6515;0;1;2;3648;8;8779363;3
12;6515;0;1;3;3648;8;1451498;6
12;6516;0;0;0;3648;8;7986824;0
12;6516;0;0;1;3648;8;9351397;0
12;6516;0;0;2;3648;8;8779363;3
12;6516;0;0;3;3648;8;4467120;3
12;6516;0;0;4;3648;8;1985788;1
12;6516;0;1;0;3648;8;5610711;-3
12;6516;0;1;1;3648;8;2163733;4
12;6516;0;1;2;3648;8;5601273;6
12;6516;0;1;3;3648;8;9449911;2
12;6516;0;1;4;3648;8;5354609;6
12;6516;0;2;0;3648;8;1250865;0
12;6516;0;2;1;3648;8;4691198;3
12;6516;0;2;2;3648;8;3689595;2
12;6516;0;2;3;3648;8;5419837;7
12;6516;0;2;4;3648;8;1451498;6
12;6516;0;3;0;3648;8;1441469;2
12;6516;0;3;1;3648;8;6202179;-2
12;6516;0;3;2;3648;8;9122331;3
12;6516;0;3;3;3648;8;8342965;-3
12;6516;0;3;4;3648;8;5385111;-2
12;6516;0;4;0;3648;8;1346537;2
12;6516;0;4;1;3648;8;7456687;0
12;6516;0;4;2;3648;8;9000317;-4
12;6516;0;4;3;3648;8;3448315;0
12;6516;0;4;4;3648;8;8165678;0
12;6516;1;0;0;3648;8;3115440;5
12;6516;1;0;1;3648;8;9958172;1
12;6516;1;0;2;3648;8;2874364;3
12;6516;1;0;3;3648;8;1296132;-4
12;6637;0;0;0;3648;8;3513337;6
12;6637;0;0;1;3648;8;5478125;-1
12;6637;0;0;2;3648;8;3221800;-2
12;6637;0;0;3;3648;8;1068580;2
12;6637;0;0;4;3648;8;4168667;-4
12;6637;0;1;0;3648;8;1420925;2
12;6637;0;1;1;3648;8;3237476;-2
12;6637;0;1;2;3648;8;1625093;3
12;6637;0;1;3;3648;8;9831518;-4
12;6638;0;0;0;3648;8;2953674;1
12;6638;0;0;1;3648;8;6554067;5
12;6638;0;0;2;3648;8;8959104;-4
12;6638;0;0;3;3648;8;4168667;-4
12;6638;0;0;4;3648;8;8748445;1
12;6638;0;1;0;3648;8;9706583;2
12;6638;0;1;1;3648;8;6171970;2
12;6638;0;1;2;3648;8;3127533;-1
12;6638;0;1;3;3648;8;9396463;-4
12;6638;0;1;4;3648;8;9116529;0
12;6638;0;2;0;3648;8;8896851;-3
12;6638;0;2;1;3648;8;3165077;0
12;6638;0;2;2;3648;8;5155096;1
12;6638;0;2;3;3648;8;6196946;2
12;6638;0;2;4;3648;8;1068580;2
12;6638;0;3;0;3648;8;4881229;6
12;6638;0;3;1;3648;8;3513337;6
12;6638;0;3;2;3648;8;5478125;-1
12;6638;0;3;3;3648;8;3221800;-2
12;6638;0;3;4;3648;8;4179678;3
12;6638;0;4;0;3648;8;7383267;6
12;6638;0;4;1;3648;8;9831518;-4
12;6638;0;4;2;3648;8;7630237;4
12;6638;0;4;3;3648;8;1625093;3
12;6638;0;4;4;3648;8;1937184;-1
12;6638;1;0;0;3648;8;6324593;-4
12;6638;1;0;1;3648;8;2638947;5
12;6638;1;0;2;3648;8;1420925;2
12;6638;1;0;3;3648;8;4770849;3
12;6759;0;0;0;3648;8;8643532;-5
12;6759;0;0;1;3648;8;6448002;-2
12;6759;0;0;2;3648;8;1828168;-2
12;6759;0;0;3;3648;8;7628921;3
12;6759;0;0;4;3648;8;9512339;-1
12;6759;0;1;0;3648;8;5166192;5
12;6759;0;1;1;3648;8;8133853;6
12;6759;0;1;2;3648;8;4712476;-4
12;6759;0;1;3;3648;8;8438940;6
12;6760;0;0;0;3648;8;1828168;-2
12;6760;0;0;1;3648;8;4712476;-4
12;6760;0;0;2;3648;8;7628921;3
12;6760;0;0;3;3648;8;5166192;5
12;6760;0;0;4;3648;8;9647587;-3
12;6760;0;1;0;3648;8;2158716;-1
12;6760;0;1;1;3648;8;8438940;6
12;6760;0;1;2;3648;8;6114182;4
12;6760;0;1;3;3648;8;6175185;0
12;6760;0;1;4;3648;8;8643532;-5
12;6760;0;2;0;3648;8;8133853;6
12;6760;0;2;1;3648;8;1536503;3
12;6760;0;2;2;3648;8;5533853;-5
12;6760;0;2;3;3648;8;3572687;2
12;6760;0;2;4;3648;8;9512339;-1
12;6760;0;3;0;3648;8;5416754;2
12;6760;0;3;1;3648;8;3237476;-2
12;6760;0;3;2;3648;8;9804932;-2
12;6760;0;3;3;3648;8;6448002;-2
13;6841;0;0;0;4911;10;7438170;4
13;6841;0;0;1;4911;10;3164498;-1
13;6841;0;0;2;4911;10;3936833;1
13;6841;0;0;3;4911;10;1725737;-1
13;6841;0;0;4;4911;10;9787073;0
13;6841;0;1;0;4911;10;7910350;1
13;6841;0;1;1;4911;10;7803498;-5
13;6841;0;1;2;4911;10;2467806;6
13;6841;0;1;3;4911;10;8398679;6
13;6841;0;1;4;4911;10;8117722;5
13;6841;0;2;0;4911;10;5860935;-4
13;6841;0;2;1;4911;10;7981435;-2
13;6841;0;2;2;4911;10;5917820;7
13;6841;0;2;3;4911;10;4129369;7
13;6841;0;2;4;4911;10;1607245;5
13;6841;0;3;0;4911;10;8661635;6
13;6841;0;3;1;4911;10;1411105;2
13;6841;0;3;2;4911;10;9200295;7
13;6841;0;3;3;4911;10;9574214;4
13;6841;0;3;4;4911;10;3595659;-4
13;6841;0;4;0;4911;10;7790598;1
13;6841;0;4;1;4911;10;5560372;2
13;6841;0;4;2;4911;10;6111210;-4
13;6841;0;4;3;4911;10;6999922;-5
13;6841;0;4;4;4911;10;8019990;0
13;6841;1;0;0;4911;10;8808426;1
13;6841;1;0;1;4911;10;9904939;1
13;6841;1;0;2;4911;10;3159224;-5
13;6841;1;0;3;4911;10;7226993;-2
13;6841;1;0;4;4911;10;5893172;0
13;6841;1;1;0;4911;10;2803424;5
13;6841;1;1;1;4911;10;3158318;2
13;6841;1;1;2;4911;10;5987606;5
13;6841;1;1;3;4911;10;5512416;3
13;6841;1;1;4;4911;10;7999709;5
13;6841;1;2;0;4911;10;9988031;-2
13;6841;1;2;1;4911;10;9120326;3
13;6841;1;2;2;4911;10;4280413;3
13;6841;1;2;3;4911;10;8231545;-1
13;6841;1;2;4;4911;10;3650958;4
13;6841;1;3;0;4911;10;5663981;-1
13;6841;1;3;1;4911;10;7695578;-2
13;6841;1;3;2;4911;10;2116862;-3
13;6841;1;3;3;4911;10;9382422;2
13;6841;1;3;4;4911;10;6249852;-2
13;6841;1;4;0;4911;10;7475407;5
13;6841;1;4;1;4911;10;3842420;0
13;6841;1;4;2;4911;10;3043987;-2
13;6841;1;4;3;4911;10;4264953;2
13;6841;1;4;4;4911;10;1253005;3
13;6841;2;0;0;4911;10;7427725;0
13;6841;2;0;1;4911;10;7798738;4
13;6841;2;0;2;4911;10;9808293;-1
13;6841;2;0;3;4911;10;3328766;7
13;6841;2;0;4;4911;10;4152724;6
13;6841;2;1;0;4911;10;6141221;-1
13;6841;2;1;1;4911;10;5887953;-4
13;6841;2;1;2;4911;10;9582335;-4
13;6841;2;1;3;4911;10;4535798;-1
13;6841;2;1;4;4911;10;5140521;-3
13;6841;2;2;0;4911;10;7901998;5
13;6841;2;2;1;4911;10;9918768;-1
13;6841;2;2;2;4911;10;8964315;0
13;6841;2;2;3;4911;10;8077454;6
13;6841;2;2;4;4911;10;5948582;-5
13;6841;2;3;0;4911;10;3787700;-4
13;6841;2;3;1;4911;10;4825506;3
13;6841;2;3;2;4911;10;6218882;0
13;6841;2;3;3;4911;10;6967795;1
13;6841;2;3;4;4911;10;3251910;-4
13;6841;2;4;0;4911;10;7222370;3
13;6841;2;4;1;4911;10;9893070;-5
13;6841;2;4;2;4911;10;4521469;4
13;6841;2;4;3;4911;10;1828168;-2
13;6841;2;4;4;4911;10;8407355;6
13;6841;3;0;0;4911;10;1339235;-4
13;6841;3;0;1;4911;10;4600239;-3
13;6841;3;0;2;4911;10;7127696;3
13;6841;3;0;3;4911;10;2595894;0
13;6841;3;0;4;4911;10;7780440;4
13;6841;3;1;0;4911;10;1890492;-4
13;6841;3;1;1;4911;10;9947349;5
13;6841;3;1;2;4911;10;6314746;0
13;6841;3;1;3;4911;10;3297013;3
13;6841;3;1;4;4911;10;3316158;5
13;6841;3;2;0;4911;10;8110870;-1
13;6841;3;2;1;4911;10;9415631;2
13;6841;3;2;2;4911;10;2938907;7
13;6841;3;2;3;4911;10;3313549;-1
13;6841;3;2;4;4911;10;4483071;-1
13;6841;3;3;0;4911;10;4024802;-1
13;6841;3;3;1;4911;10;2217202;4
13;6841;3;3;2;4911;10;1377279;2
13;6841;3;3;3;4911;10;3016059;-2
13;6841;3;3;4;4911;10;9951661;5
13;6841;3;4;0;4911;10;4443306;4
13;6841;3;4;1;4911;10;1484694;1
13;6841;3;4;2;4911;10;3100548;-2
13;6841;3;4;3;4911;10;7993177;2
13;6842;0;0;0;4911;10;8151044;6
13;6842;0;0;1;4911;10;7780440;4
13;6842;0;0;2;4911;10;8019990;0
13;6842;0;0;3;4911;10;1339235;-4
13;6842;0;0;4;4911;10;5987606;5
13;6842;0;1;0;4911;10;3650958;4
13;6842;0;1;1;4911;10;6141221;-1
13;6842;0;1;2;4911;10;7798738;4
13;6842;0;1;3;4911;10;1607245;5
13;6842;0;1;4;4911;10;7127696;3
13;6842;0;2;0;4911;10;4483071;-1
13;6842;0;2;1;4911;10;8110870;-1
13;6842;0;2;2;4911;10;6111210;-4
13;6842;0;2;3;4911;10;2803424;5
13;6842;0;2;4;4911;10;9787073;0
13;6842;0;3;0;4911;10;7993177;2
13;6842;0;3;1;4911;10;5893172;0
13;6842;0;3;2;4911;10;7910350;1
13;6842;0;3;3;4911;10;7901998;5
13;6842;0;3;4;4911;10;6967795;1
13;6842;0;4;0;4911;10;7790598;1
13;6842;0;4;1;4911;10;9582335;-4
13;6842;0;4;2;4911;10;6218882;0
13;6842;0;4;3;4911;10;1890492;-4
13;6842;0;4;4;4911;10;5860935;-4
13;6842;1;0;0;4911;10;9893070;-5
13;6842;1;0;1;4911;10;3100548;-2
13;6842;1;0;2;4911;10;1828168;-2
13;6842;1;0;3;4911;10;4825506;3
13;6963;0;0;0;4911;10;8229921;1
13;6963;0;0;1;4911;10;7547077;7
13;6963;0;0;2;4911;10;2029634;7
13;6963;0;0;3;4911;10;4676094;-1
13;6963;0;0;4;4911;10;3825322;3
13;6963;0;1;0;4911;10;4649468;7
13;6963;0;1;1;4911;10;3933419;2
13;6963;0;1;2;4911;10;2045214;5
13;6963;0;1;3;4911;10;6863796;2
13;6964;0;0;0;4911;10;9808293;-1
13;6964;0;0;1;4911;10;7547077;7
13;6964;0;0;2;4911;10;1411105;2
13;6964;0;0;3;4911;10;8407355;6
13;6964;0;0;4;4911;10;9382422;2
13;6964;0;1;0;4911;10;3933419;2
13;6964;0;1;1;4911;10;9918768;-1
13;6964;0;1;2;4911;10;8964315;0
13;6964;0;1;3;4911;10;4600239;-3
13;6964;0;1;4;4911;10;2595894;0
13;6964;0;2;0;4911;10;7999709;5
13;6964;0;2;1;4911;10;9904939;1
13;6964;0;2;2;4911;10;5663981;-1
13;6964;0;2;3;4911;10;3313549;-1
13;6964;0;2;4;4911;10;4129369;7
13;6964;0;3;0;4911;10;3251910;-4
13;6964;0;3;1;4911;10;3825322;3
13;6964;0;3;2;4911;10;9574214;4
13;6964;0;3;3;4911;10;8808426;1
13;6964;0;3;4;4911;10;9947349;5
13;6964;0;4;0;4911;10;7803498;-5
13;6964;0;4;1;4911;10;3595659;-4
13;6964;0;4;2;4911;10;7222370;3
13;6964;0;4;3;4911;10;4488412;5
13;6964;0;4;4;4911;10;3164498;-1
13;6964;1;0;0;4911;10;8398679;6
13;6964;1;0;1;4911;10;3043987;-2
13;6964;1;0;2;4911;10;4649468;7
13;6964;1;0;3;4911;10;6999922;-5
13;7085;0;0;0;4911;10;1675051;6
13;7085;0;0;1;4911;10;2629326;-4
13;7085;0;0;2;4911;10;3662566;-3
13;7085;0;0;3;4911;10;4628634;-4
13;7085;0;0;4;4911;10;8376843;-4
13;7085;0;1;0;4911;10;6602068;-1
13;7085;0;1;1;4911;10;2791000;-1
13;7085;0;1;2;4911;10;8600607;-2
13;7085;0;1;3;4911;10;5996112;2
13;7086;0;0;0;4911;10;4443306;4
13;7086;0;0;1;4911;10;4024802;-1
13;7086;0;0;2;4911;10;1253005;3
13;7086;0;0;3;4911;10;3158318;2
13;7086;0;0;4;4911;10;4280413;3
13;7086;0;1;0;4911;10;2029634;7
13;7086;0;1;1;4911;10;3936833;1
13;7086;0;1;2;4911;10;1725737;-1
13;7086;0;1;3;4911;10;2045214;5
13;7086;0;1;4;4911;10;3662566;-3
13;7086;0;2;0;4911;10;7226993;-2
13;7086;0;2;1;4911;10;2938907;7
13;7086;0;2;2;4911;10;2629326;-4
13;7086;0;2;3;4911;10;8661635;6
13;7086;0;2;4;4911;10;9120326;3
13;7086;0;3;0;4911;10;4264953;2
13;7086;0;3;1;4911;10;3328766;7
13;7086;0;3;2;4911;10;6314746;0
13;7086;0;3;3;4911;10;9200295;7
13;7086;0;3;4;4911;10;1484694;1
13;7086;0;4;0;4911;10;9951661;5
13;7086;0;4;1;4911;10;7981435;-2
13;7086;0;4;2;4911;10;4676094;-1
13;7086;0;4;3;4911;10;5917820;7
13;7086;0;4;4;4911;10;2217202;4
13;7086;1;0;0;4911;10;5887953;-4
13;7086;1;0;1;4911;10;6602068;-1
13;7086;1;0;2;4911;10;9415631;2
13;7086;1;0;3;4911;10;2116862;-3
13;7207;0;0;0;4911;10;6623905;5
13;7207;0;0;1;4911;10;6931035;2
13;7207;0;0;2;4911;10;4540005;1
13;7207;0;0;3;4911;10;5251740;3
13;7207;0;0;4;4911;10;1068580;2
13;7207;0;1;0;4911;10;9292579;-1
13;7207;0;1;1;4911;10;5052998;-3
13;7207;0;1;2;4911;10;6772204;-3
13;7207;0;1;3;4911;10;8578167;6
13;7208;0;0;0;4911;10;5251740;3
13;7208;0;0;1;4911;10;3159224;-5
13;7208;0;0;2;4911;10;6931035;2
13;7208;0;0;3;4911;10;4152724;6
13;7208;0;0;4;4911;10;8578167;6
13;7208;0;1;0;4911;10;4628634;-4
13;7208;0;1;1;4911;10;1068580;2
13;7208;0;1;2;4911;10;4540005;1
13;7208;0;1;3;4911;10;6623905;5
13;7208;0;1;4;4911;10;8117722;5
13;7208;0;2;0;4911;10;7438170;4
13;7208;0;2;1;4911;10;3842420;0
13;7208;0;2;2;4911;10;7475407;5
13;7208;0;2;3;4911;10;9988031;-2
13;7208;0;2;4;4911;10;3934088;-3
13;7208;0;3;0;4911;10;7516981;-2
13;7208;0;3;1;4911;10;9292579;-1
13;7208;0;3;2;4911;10;3316158;5
13;7208;0;3;3;4911;10;6772204;-3
13;7208;0;3;4;4911;10;2467806;6
13;7208;0;4;0;4911;10;6863796;2
13;7208;0;4;1;4911;10;5948582;-5
13;7208;0;4;2;4911;10;7427725;0
13;7208;0;4;3;4911;10;4535798;-1
13;7208;0;4;4;4911;10;5140521;-3
13;7208;1;0;0;4911;10;4521469;4
13;7208;1;0;1;4911;10;1377279;2
13;7208;1;0;2;4911;10;3297013;3
13;7208;1;0;3;4911;10;5560372;2
13;7329;0;0;0;4911;10;1176126;2
13;7329;0;0;1;4911;10;1990257;-4
13;7329;0;0;2;4911;10;2470521;-2
13;7329;0;0;3;4911;10;5083598;6
13;7329;0;0;4;4911;10;6682102;-2
13;7329;0;1;0;4911;10;5616780;0
13;7329;0;1;1;4911;10;7043809;6
13;7329;0;1;2;4911;10;1735268;-5
13;7329;0;1;3;4911;10;5665706;6
13;7330;0;0;0;4911;10;3787700;-4
13;7330;0;0;1;4911;10;8848433;-1
13;7330;0;0;2;4911;10;2791000;-1
13;7330;0;0;3;4911;10;7043809;6
13;7330;0;0;4;4911;10;1990257;-4
13;7330;0;1;0;4911;10;5512416;3
13;7330;0;1;1;4911;10;5083598;6
13;7330;0;1;2;4911;10;6682102;-2
13;7330;0;1;3;4911;10;1176126;2
13;7330;0;1;4;4911;10;8229921;1
13;7330;0;2;0;4911;10;1735268;-5
13;7330;0;2;1;4911;10;5052998;-3
13;7330;0;2;2;4911;10;5665706;6
13;7330;0;2;3;4911;10;8376843;-4
13;7330;0;2;4;4911;10;8600607;-2
13;7330;0;3;0;4911;10;2470521;-2
13;7330;0;3;1;4911;10;1675051;6
13;7330;0;3;2;4911;10;8231545;-1
13;7330;0;3;3;4911;10;5616780;0
14;7411;0;0;0;4525;10;5600308;5
14;7411;0;0;1;4525;10;5309552;5
14;7411;0;0;2;4525;10;1823419;6
14;7411;0;0;3;4525;10;3560569;0
14;7411;0;0;4;4525;10;8497207;1
14;7411;0;1;0;4525;10;7437106;7
14;7411;0;1;1;4525;10;4007240;-4
14;7411;0;1;2;4525;10;4910990;5
14;7411;0;1;3;4525;10;6192661;6
14;7411;0;1;4;4525;10;9726724;1
14;7411;0;2;0;4525;10;1122511;5
14;7411;0;2;1;4525;10;4748888;2
14;7411;0;2;2;4525;10;3855940;7
14;7411;0;2;3;4525;10;2112466;-5
14;7411;0;2;4;4525;10;8654764;-2
14;7411;0;3;0;4525;10;8830478;2
14;7411;0;3;1;4525;10;3304745;1
14;7411;0;3;2;4525;10;2387926;1
14;7411;0;3;3;4525;10;4197290;1
14;7411;0;3;4;4525;10;1406374;-2
14;7411;0;4;0;4525;10;8883239;6
14;7411;0;4;1;4525;10;5947944;7
14;7411;0;4;2;4525;10;1237508;-1
14;7411;0;4;3;4525;10;1900200;1
14;7411;0;4;4;4525;10;9203471;2
14;7411;1;0;0;4525;10;2084215;-2
14;7411;1;0;1;4525;10;3215860;5
14;7411;1;0;2;4525;10;6862280;-4
14;7411;1;0;3;4525;10;4250389;3
14;7411;1;0;4;4525;10;5215694;-3
14;7411;1;1;0;4525;10;8322711;6
14;7411;1;1;1;4525;10;6126649;0
14;7411;1;1;2;4525;10;3950937;6
14;7411;1;1;3;4525;10;7265167;7
14;7411;1;1;4;4525;10;4299891;1
14;7411;1;2;0;4525;10;7484898;1
14;7411;1;2;1;4525;10;8519697;-3
14;7411;1;2;2;4525;10;1282002;0
14;7411;1;2;3;4525;10;8398273;5
14;7411;1;2;4;4525;10;6483923;-4
14;7411;1;3;0;4525;10;6633703;1
14;7411;1;3;1;4525;10;4055435;-3
14;7411;1;3;2;4525;10;3218751;1
14;7411;1;3;3;4525;10;3623387;7
14;7411;1;3;4;4525;10;2619216;-2
14;7411;1;4;0;4525;10;4812244;6
14;7411;1;4;1;4525;10;8356325;3
14;7411;1;4;2;4525;10;3351672;3
14;7411;1;4;3;4525;10;6471191;-1
14;7411;1;4;4;4525;10;1145392;-5
14;7411;2;0;0;4525;10;8841198;-2
14;7411;2;0;1;4525;10;8152647;-1
14;7411;2;0;2;4525;10;8736736;0
14;7411;2;0;3;4525;10;4363390;-5
14;7411;2;0;4;4525;10;8080854;3
14;7411;2;1;0;4525;10;8606410;0
14;7411;2;1;1;4525;10;2600961;4
14;7411;2;1;2;4525;10;9184739;-2
14;7411;2;1;3;4525;10;8362802;-5
14;7411;2;1;4;4525;10;5337291;7
14;7411;2;2;0;4525;10;9522054;-2
14;7411;2;2;1;4525;10;6257774;-1
14;7411;2;2;2;4525;10;1747929;-2
14;7411;2;2;3;4525;10;7328629;-3
14;7411;2;2;4;4525;10;9868369;1
14;7411;2;3;0;4525;10;3804527;4
14;7411;2;3;1;4525;10;9721300;6
14;7411;2;3;2;4525;10;7483986;2
14;7411;2;3;3;4525;10;4684750;4
14;7411;2;3;4;4525;10;9002186;-1
14;7411;2;4;0;4525;10;2032344;-1
14;7411;2;4;1;4525;10;2876651;7
14;7411;2;4;2;4525;10;8118734;-1
14;7411;2;4;3;4525;10;4585422;6
14;7411;2;4;4;4525;10;3143589;6
14;7411;3;0;0;4525;10;1290051;1
14;7411;3;0;1;4525;10;8043352;4
14;7411;3;0;2;4525;10;2697105;1
14;7411;3;0;3;4525;10;6319654;1
14;7411;3;0;4;4525;10;9437124;-3
14;7411;3;1;0;4525;10;4847816;5
14;7411;3;1;1;4525;10;1766651;0
14;7411;3;1;2;4525;10;8072943;6
14;7411;3;1;3;4525;10;5279334;2
14;7411;3;1;4;4525;10;7585346;5
14;7411;3;2;0;4525;10;1837839;4
14;7411;3;2;1;4525;10;5471897;5
14;7411;3;2;2;4525;10;7224951;3
14;7411;3;2;3;4525;10;7735717;3
14;7411;3;2;4;4525;10;2292458;4
14;7411;3;3;0;4525;10;9542496;6
14;7411;3;3;1;4525;10;6329390;-1
14;7411;3;3;2;4525;10;1877288;6
14;7411;3;3;3;4525;10;1928630;4
14;7411;3;3;4;4525;10;5462188;-1
14;7411;3;4;0;4525;10;9663993;7
14;7411;3;4;1;4525;10;8120446;4
14;7411;3;4;2;4525;10;1185096;5
14;7411;3;4;3;4525;10;5166421;-4
14;7412;0;0;0;4525;10;2619216;-2
14;7412;0;0;1;4525;10;8519697;-3
14;7412;0;0;2;4525;10;1185096;5
14;7412;0;0;3;4525;10;4197290;1
14;7412;0;0;4;4525;10;4812244;6
14;7412;0;1;0;4525;10;4910990;5
14;7412;0;1;1;4525;10;1900200;1
14;7412;0;1;2;4525;10;1823419;6
14;7412;0;1;3;4525;10;3560569;0
14;7412;0;1;4;4525;10;7735717;3
14;7412;0;2;0;4525;10;8120446;4
14;7412;0;2;1;4525;10;4007240;-4
14;7412;0;2;2;4525;10;7224951;3
14;7412;0;2;3;4525;10;2876651;7
14;7412;0;2;4;4525;10;8736736;0
14;7412;0;3;0;4525;10;3143589;6
14;7412;0;3;1;4525;10;7585346;5
14;7412;0;3;2;4525;10;1747929;-2
14;7412;0;3;3;4525;10;1290051;1
14;7412;0;3;4;4525;10;5337291;7
14;7412;0;4;0;4525;10;6862280;-4
14;7412;0;4;1;4525;10;5215694;-3
14;7412;0;4;2;4525;10;9522054;-2
14;7412;0;4;3;4525;10;4299891;1
14;7412;0;4;4;4525;10;8398273;5
14;7412;1;0;0;4525;10;3855940;7
14;7412;1;0;1;4525;10;5600308;5
14;7412;1;0;2;4525;10;9002186;-1
14;7412;1;0;3;4525;10;9542496;6
14;7533;0;0;0;4525;10;4687682;-2
14;7533;0;0;1;4525;10;4517059;0
14;7533;0;0;2;4525;10;9470090;3
14;7533;0;0;3;4525;10;2165367;6
14;7533;0;0;4;4525;10;6501233;-2
14;7533;0;1;0;4525;10;6260513;-1
14;7533;0;1;1;4525;10;4578007;4
14;7533;0;1;2;4525;10;2321266;-1
14;7533;0;1;3;4525;10;3733116;6
14;7534;0;0;0;4525;10;4578007;4
14;7534;0;0;1;4525;10;7483986;2
14;7534;0;0;2;4525;10;8497207;1
14;7534;0;0;3;4525;10;2084215;-2
14;7534;0;0;4;4525;10;9470090;3
14;7534;0;1;0;4525;10;2387926;1
14;7534;0;1;1;4525;10;9721300;6
14;7534;0;1;2;4525;10;1237508;-1
14;7534;0;1;3;4525;10;9868369;1
14;7534;0;1;4;4525;10;1877288;6
